audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD5171,TRIP087,2024-02-06 17:55:00,600,69.6,conversation,0
AUD5172,TRIP087,2024-02-06 17:55:30,630,69.6,conversation,0
AUD5173,TRIP087,2024-02-06 17:56:00,660,75.2,loud,0
AUD5174,TRIP087,2024-02-06 17:56:30,690,77.7,loud,0
AUD5175,TRIP087,2024-02-06 17:57:00,720,76.1,loud,0
AUD5176,TRIP087,2024-02-06 17:57:30,750,77.8,loud,0
AUD5177,TRIP087,2024-02-06 17:58:00,780,70.8,conversation,0
AUD5178,TRIP087,2024-02-06 17:58:30,810,74.2,loud,0
AUD5179,TRIP087,2024-02-06 17:59:00,840,80.9,loud,0
AUD5180,TRIP087,2024-02-06 17:59:30,870,72.5,loud,0
AUD5181,TRIP087,2024-02-06 18:00:00,900,70.5,conversation,0
AUD5182,TRIP087,2024-02-06 18:00:30,930,62.1,normal,0
AUD5183,TRIP087,2024-02-06 18:01:00,960,68.9,conversation,0
AUD5184,TRIP087,2024-02-06 18:01:30,990,60.5,normal,0
AUD5185,TRIP087,2024-02-06 18:02:00,1020,71.4,conversation,0
AUD5186,TRIP087,2024-02-06 18:02:30,1050,61.7,normal,0
AUD5187,TRIP087,2024-02-06 18:03:00,1080,70.5,conversation,0
AUD5188,TRIP087,2024-02-06 18:03:30,1110,71.8,conversation,0
AUD5189,TRIP087,2024-02-06 18:04:00,1140,62.4,normal,0
AUD5190,TRIP087,2024-02-06 18:04:30,1170,66.9,conversation,0
AUD5191,TRIP087,2024-02-06 18:05:00,1200,67.8,conversation,0
AUD5192,TRIP087,2024-02-06 18:05:30,1230,71.2,conversation,0
AUD5193,TRIP087,2024-02-06 18:06:00,1260,73.1,loud,0
AUD5194,TRIP087,2024-02-06 18:06:30,1290,68.9,conversation,0
AUD5195,TRIP087,2024-02-06 18:07:00,1320,65.9,conversation,0
AUD5196,TRIP087,2024-02-06 18:07:30,1350,70.3,conversation,0
AUD5197,TRIP087,2024-02-06 18:08:00,1380,97.9,argument,30
AUD5198,TRIP087,2024-02-06 18:08:30,1410,69.4,conversation,0
AUD5199,TRIP087,2024-02-06 18:09:00,1440,67.1,conversation,0
AUD5200,TRIP087,2024-02-06 18:09:30,1470,61.6,normal,0
AUD5201,TRIP087,2024-02-06 18:10:00,1500,65.6,conversation,0
AUD5202,TRIP087,2024-02-06 18:10:30,1530,60.4,normal,0
AUD5203,TRIP087,2024-02-06 18:11:00,1560,70.8,conversation,0
AUD5204,TRIP087,2024-02-06 18:11:30,1590,73.9,loud,0
AUD5205,TRIP087,2024-02-06 18:12:00,1620,76.6,loud,0
AUD5206,TRIP087,2024-02-06 18:12:30,1650,74.6,loud,0
AUD5207,TRIP087,2024-02-06 18:13:00,1680,75.8,loud,0
AUD5208,TRIP087,2024-02-06 18:13:30,1710,70.7,conversation,0
AUD5209,TRIP087,2024-02-06 18:14:00,1740,71.4,conversation,0
AUD5210,TRIP087,2024-02-06 18:14:30,1770,67.2,conversation,0
AUD5211,TRIP087,2024-02-06 18:15:00,1800,66.7,conversation,0
AUD5212,TRIP087,2024-02-06 18:15:30,1830,69.5,conversation,0
AUD5213,TRIP087,2024-02-06 18:16:00,1860,71.2,conversation,0
AUD5214,TRIP087,2024-02-06 18:16:30,1890,79.0,loud,0
AUD5215,TRIP087,2024-02-06 18:17:00,1920,71.9,conversation,0
AUD5216,TRIP087,2024-02-06 18:17:30,1950,69.4,conversation,0
AUD5217,TRIP087,2024-02-06 18:18:00,1980,70.1,conversation,0
AUD5218,TRIP087,2024-02-06 18:18:30,2010,60.5,normal,0
AUD5219,TRIP087,2024-02-06 18:19:00,2040,62.4,normal,0
AUD5220,TRIP087,2024-02-06 18:19:30,2070,62.2,normal,0
AUD5221,TRIP087,2024-02-06 18:20:00,2100,62.7,normal,0
AUD5222,TRIP087,2024-02-06 18:20:30,2130,67.2,conversation,0
AUD5223,TRIP087,2024-02-06 18:21:00,2160,65.1,conversation,0
AUD5224,TRIP087,2024-02-06 18:21:30,2190,61.9,normal,0
AUD5225,TRIP087,2024-02-06 18:22:00,2220,69.2,conversation,0
AUD5226,TRIP087,2024-02-06 18:22:30,2250,75.8,loud,0
AUD5227,TRIP087,2024-02-06 18:23:00,2280,72.7,loud,0
AUD5228,TRIP087,2024-02-06 18:23:30,2310,75.3,loud,0
AUD5229,TRIP087,2024-02-06 18:24:00,2340,74.1,loud,0
AUD5230,TRIP087,2024-02-06 18:24:30,2370,52.8,quiet,0
AUD5231,TRIP087,2024-02-06 18:25:00,2400,50.6,quiet,0
AUD5232,TRIP088,2024-02-06 18:31:00,0,65.2,conversation,0
AUD5233,TRIP088,2024-02-06 18:31:30,30,65.8,conversation,0
AUD5234,TRIP088,2024-02-06 18:32:00,60,69.5,conversation,0
AUD5235,TRIP088,2024-02-06 18:32:30,90,64.5,normal,0
AUD5236,TRIP088,2024-02-06 18:33:00,120,63.6,normal,0
AUD5237,TRIP088,2024-02-06 18:33:30,150,68.7,conversation,0
AUD5238,TRIP088,2024-02-06 18:34:00,180,62.1,normal,0
AUD5239,TRIP088,2024-02-06 18:34:30,210,64.2,normal,0
AUD5240,TRIP088,2024-02-06 18:35:00,240,67.7,conversation,0
AUD5241,TRIP088,2024-02-06 18:35:30,270,92.7,argument,30
AUD5242,TRIP088,2024-02-06 18:36:00,300,66.5,conversation,0
AUD5243,TRIP088,2024-02-06 18:36:30,330,63.4,normal,0
AUD5244,TRIP088,2024-02-06 18:37:00,360,67.4,conversation,0
AUD5245,TRIP088,2024-02-06 18:37:30,390,67.7,conversation,0
AUD5246,TRIP088,2024-02-06 18:38:00,420,70.5,conversation,0
AUD5247,TRIP088,2024-02-06 18:38:30,450,62.7,normal,0
AUD5248,TRIP088,2024-02-06 18:39:00,480,70.8,conversation,0
AUD5249,TRIP088,2024-02-06 18:39:30,510,81.8,loud,0
AUD5250,TRIP088,2024-02-06 18:40:00,540,80.6,loud,0
AUD5251,TRIP088,2024-02-06 18:40:30,570,73.4,loud,0
AUD5252,TRIP088,2024-02-06 18:41:00,600,79.4,loud,0
AUD5253,TRIP088,2024-02-06 18:41:30,630,73.3,loud,0
AUD5254,TRIP088,2024-02-06 18:42:00,660,71.3,conversation,0
AUD5255,TRIP088,2024-02-06 18:42:30,690,72.5,loud,0
AUD5256,TRIP088,2024-02-06 18:43:00,720,60.4,normal,0
AUD5257,TRIP088,2024-02-06 18:43:30,750,72.0,loud,0
AUD5258,TRIP088,2024-02-06 18:44:00,780,67.2,conversation,0
AUD5259,TRIP088,2024-02-06 18:44:30,810,71.7,conversation,0
AUD5260,TRIP088,2024-02-06 18:45:00,840,60.3,normal,0
AUD5261,TRIP088,2024-02-06 18:45:30,870,64.1,normal,0
AUD5262,TRIP088,2024-02-06 18:46:00,900,70.1,conversation,0
AUD5263,TRIP088,2024-02-06 18:46:30,930,69.3,conversation,0
AUD5264,TRIP088,2024-02-06 18:47:00,960,66.1,conversation,0
AUD5265,TRIP088,2024-02-06 18:47:30,990,61.6,normal,0
AUD5266,TRIP088,2024-02-06 18:48:00,1020,69.0,conversation,0
AUD5267,TRIP088,2024-02-06 18:48:30,1050,66.9,conversation,0
AUD5268,TRIP088,2024-02-06 18:49:00,1080,65.5,conversation,0
AUD5269,TRIP088,2024-02-06 18:49:30,1110,70.9,conversation,0
AUD5270,TRIP088,2024-02-06 18:50:00,1140,65.5,conversation,0
AUD5271,TRIP088,2024-02-06 18:50:30,1170,67.6,conversation,0
AUD5272,TRIP088,2024-02-06 18:51:00,1200,67.5,conversation,0
AUD5273,TRIP088,2024-02-06 18:51:30,1230,69.6,conversation,0
AUD5274,TRIP088,2024-02-06 18:52:00,1260,66.2,conversation,0
AUD5275,TRIP088,2024-02-06 18:52:30,1290,71.5,conversation,0
AUD5276,TRIP088,2024-02-06 18:53:00,1320,65.7,conversation,0
AUD5277,TRIP088,2024-02-06 18:53:30,1350,63.4,normal,0
AUD5278,TRIP088,2024-02-06 18:54:00,1380,67.8,conversation,0
AUD5279,TRIP088,2024-02-06 18:54:30,1410,95.9,argument,30
AUD5280,TRIP088,2024-02-06 18:55:00,1440,71.1,conversation,0
AUD5281,TRIP088,2024-02-06 18:55:30,1470,69.6,conversation,0
AUD5282,TRIP088,2024-02-06 18:56:00,1500,70.7,conversation,0
AUD5283,TRIP088,2024-02-06 18:56:30,1530,68.0,conversation,0
AUD5284,TRIP088,2024-02-06 18:57:00,1560,79.8,loud,0
AUD5285,TRIP088,2024-02-06 18:57:30,1590,78.3,loud,0
AUD5286,TRIP088,2024-02-06 18:58:00,1620,95.8,argument,30
AUD5287,TRIP088,2024-02-06 18:58:30,1650,72.7,loud,0
AUD5288,TRIP088,2024-02-06 18:59:00,1680,73.0,loud,0
AUD5289,TRIP088,2024-02-06 18:59:30,1710,68.9,conversation,0
AUD5290,TRIP088,2024-02-06 19:00:00,1740,64.5,normal,0
AUD5291,TRIP088,2024-02-06 19:00:30,1770,67.9,conversation,0
AUD5292,TRIP088,2024-02-06 19:01:00,1800,94.4,argument,30
AUD5293,TRIP088,2024-02-06 19:01:30,1830,71.0,conversation,0
AUD5294,TRIP088,2024-02-06 19:02:00,1860,60.4,normal,0
AUD5295,TRIP088,2024-02-06 19:02:30,1890,71.7,conversation,0
AUD5296,TRIP088,2024-02-06 19:03:00,1920,64.9,normal,0
AUD5297,TRIP088,2024-02-06 19:03:30,1950,71.4,conversation,0
AUD5298,TRIP088,2024-02-06 19:04:00,1980,67.2,conversation,0
AUD5299,TRIP088,2024-02-06 19:04:30,2010,69.7,conversation,0
AUD5300,TRIP088,2024-02-06 19:05:00,2040,63.8,normal,0
AUD5301,TRIP088,2024-02-06 19:05:30,2070,53.1,quiet,0
AUD5302,TRIP088,2024-02-06 19:06:00,2100,56.5,quiet,0
AUD5303,TRIP088,2024-02-06 19:06:30,2130,58.4,normal,0
AUD5304,TRIP088,2024-02-06 19:07:00,2160,59.5,normal,0
AUD5305,TRIP089,2024-02-06 19:10:00,0,59.3,normal,0
AUD5306,TRIP089,2024-02-06 19:10:30,30,59.2,normal,0
AUD5307,TRIP089,2024-02-06 19:11:00,60,58.5,normal,0
AUD5308,TRIP089,2024-02-06 19:11:30,90,57.1,quiet,0
AUD5309,TRIP089,2024-02-06 19:12:00,120,53.5,quiet,0
AUD5310,TRIP089,2024-02-06 19:12:30,150,66.4,conversation,0
AUD5311,TRIP089,2024-02-06 19:13:00,180,69.3,conversation,0
AUD5312,TRIP089,2024-02-06 19:13:30,210,73.0,loud,0
AUD5313,TRIP089,2024-02-06 19:14:00,240,70.3,conversation,0
AUD5314,TRIP089,2024-02-06 19:14:30,270,77.3,loud,0
AUD5315,TRIP089,2024-02-06 19:15:00,300,77.5,loud,0
AUD5316,TRIP089,2024-02-06 19:15:30,330,95.0,argument,30
AUD5317,TRIP089,2024-02-06 19:16:00,360,81.0,loud,0
AUD5318,TRIP089,2024-02-06 19:16:30,390,66.2,conversation,0
AUD5319,TRIP089,2024-02-06 19:17:00,420,70.5,conversation,0
AUD5320,TRIP089,2024-02-06 19:17:30,450,65.8,conversation,0
AUD5321,TRIP089,2024-02-06 19:18:00,480,71.8,conversation,0
AUD5322,TRIP089,2024-02-06 19:18:30,510,76.3,loud,0
AUD5323,TRIP089,2024-02-06 19:19:00,540,78.6,loud,0
AUD5324,TRIP089,2024-02-06 19:19:30,570,71.1,conversation,0
AUD5325,TRIP089,2024-02-06 19:20:00,600,62.9,normal,0
AUD5326,TRIP089,2024-02-06 19:20:30,630,61.4,normal,0
AUD5327,TRIP089,2024-02-06 19:21:00,660,71.6,conversation,0
AUD5328,TRIP089,2024-02-06 19:21:30,690,68.0,conversation,0
AUD5329,TRIP089,2024-02-06 19:22:00,720,62.7,normal,0
AUD5330,TRIP089,2024-02-06 19:22:30,750,63.8,normal,0
AUD5331,TRIP089,2024-02-06 19:23:00,780,71.2,conversation,0
AUD5332,TRIP089,2024-02-06 19:23:30,810,61.1,normal,0
AUD5333,TRIP089,2024-02-06 19:24:00,840,69.9,conversation,0
AUD5334,TRIP089,2024-02-06 19:24:30,870,64.3,normal,0
AUD5335,TRIP089,2024-02-06 19:25:00,900,97.7,argument,30
AUD5336,TRIP089,2024-02-06 19:25:30,930,60.3,normal,0
AUD5337,TRIP089,2024-02-06 19:26:00,960,67.8,conversation,0
AUD5338,TRIP089,2024-02-06 19:26:30,990,68.8,conversation,0
AUD5339,TRIP089,2024-02-06 19:27:00,1020,67.2,conversation,0
AUD5340,TRIP089,2024-02-06 19:27:30,1050,81.6,loud,0
AUD5341,TRIP089,2024-02-06 19:28:00,1080,75.0,loud,0
AUD5342,TRIP089,2024-02-06 19:28:30,1110,78.1,loud,0
AUD5343,TRIP089,2024-02-06 19:29:00,1140,79.2,loud,0
AUD5344,TRIP089,2024-02-06 19:29:30,1170,78.7,loud,0
AUD5345,TRIP089,2024-02-06 19:30:00,1200,67.7,conversation,0
AUD5346,TRIP089,2024-02-06 19:30:30,1230,68.8,conversation,0
AUD5347,TRIP089,2024-02-06 19:31:00,1260,72.9,loud,0
AUD5348,TRIP089,2024-02-06 19:31:30,1290,75.7,loud,0
AUD5349,TRIP089,2024-02-06 19:32:00,1320,70.9,conversation,0
AUD5350,TRIP089,2024-02-06 19:32:30,1350,61.4,normal,0
AUD5351,TRIP089,2024-02-06 19:33:00,1380,68.4,conversation,0
AUD5352,TRIP089,2024-02-06 19:33:30,1410,73.9,loud,0
AUD5353,TRIP089,2024-02-06 19:34:00,1440,66.2,conversation,0
AUD5354,TRIP089,2024-02-06 19:34:30,1470,74.1,loud,0
AUD5355,TRIP089,2024-02-06 19:35:00,1500,68.6,conversation,0
AUD5356,TRIP089,2024-02-06 19:35:30,1530,72.4,loud,0
AUD5357,TRIP089,2024-02-06 19:36:00,1560,65.6,conversation,0
AUD5358,TRIP089,2024-02-06 19:36:30,1590,67.7,conversation,0
AUD5359,TRIP089,2024-02-06 19:37:00,1620,96.7,argument,30
AUD5360,TRIP089,2024-02-06 19:37:30,1650,62.8,normal,0
AUD5361,TRIP089,2024-02-06 19:38:00,1680,62.4,normal,0
AUD5362,TRIP089,2024-02-06 19:38:30,1710,67.5,conversation,0
AUD5363,TRIP089,2024-02-06 19:39:00,1740,65.0,conversation,0
AUD5364,TRIP089,2024-02-06 19:39:30,1770,65.3,conversation,0
AUD5365,TRIP089,2024-02-06 19:40:00,1800,66.8,conversation,0
AUD5366,TRIP089,2024-02-06 19:40:30,1830,63.2,normal,0
AUD5367,TRIP089,2024-02-06 19:41:00,1860,71.5,conversation,0
AUD5368,TRIP089,2024-02-06 19:41:30,1890,62.9,normal,0
AUD5369,TRIP089,2024-02-06 19:42:00,1920,61.9,normal,0
AUD5370,TRIP089,2024-02-06 19:42:30,1950,62.9,normal,0
AUD5371,TRIP089,2024-02-06 19:43:00,1980,63.8,normal,0
AUD5372,TRIP089,2024-02-06 19:43:30,2010,70.8,conversation,0
AUD5373,TRIP089,2024-02-06 19:44:00,2040,69.2,conversation,0
AUD5374,TRIP089,2024-02-06 19:44:30,2070,75.1,loud,0
AUD5375,TRIP089,2024-02-06 19:45:00,2100,71.6,conversation,0
AUD5376,TRIP089,2024-02-06 19:45:30,2130,74.0,loud,0
AUD5377,TRIP089,2024-02-06 19:46:00,2160,74.9,loud,0
AUD5378,TRIP089,2024-02-06 19:46:30,2190,81.3,loud,0
AUD5379,TRIP089,2024-02-06 19:47:00,2220,73.7,loud,0
AUD5380,TRIP089,2024-02-06 19:47:30,2250,51.5,quiet,0
AUD5381,TRIP089,2024-02-06 19:48:00,2280,65.2,conversation,0
AUD5382,TRIP089,2024-02-06 19:48:30,2310,61.0,normal,0
AUD5383,TRIP089,2024-02-06 19:49:00,2340,63.4,normal,0
AUD5384,TRIP090,2024-02-06 19:56:00,0,58.3,normal,0
AUD5385,TRIP090,2024-02-06 19:56:30,30,53.7,quiet,0
AUD5386,TRIP090,2024-02-06 19:57:00,60,57.6,quiet,0
AUD5387,TRIP090,2024-02-06 19:57:30,90,55.1,quiet,0
AUD5388,TRIP090,2024-02-06 19:58:00,120,50.7,quiet,0
AUD5389,TRIP090,2024-02-06 19:58:30,150,68.9,conversation,0
AUD5390,TRIP090,2024-02-06 19:59:00,180,64.2,normal,0
AUD5391,TRIP090,2024-02-06 19:59:30,210,62.1,normal,0
AUD5392,TRIP090,2024-02-06 20:00:00,240,63.5,normal,0
AUD5393,TRIP090,2024-02-06 20:00:30,270,71.3,conversation,0
AUD5394,TRIP090,2024-02-06 20:01:00,300,61.6,normal,0
AUD5395,TRIP090,2024-02-06 20:01:30,330,61.3,normal,0
AUD5396,TRIP090,2024-02-06 20:02:00,360,71.2,conversation,0
AUD5397,TRIP090,2024-02-06 20:02:30,390,60.5,normal,0
AUD5398,TRIP090,2024-02-06 20:03:00,420,67.1,conversation,0
AUD5399,TRIP090,2024-02-06 20:03:30,450,89.8,very_loud,30
AUD5400,TRIP090,2024-02-06 20:04:00,480,70.7,conversation,0
AUD5401,TRIP090,2024-02-06 20:04:30,510,68.0,conversation,0
AUD5402,TRIP090,2024-02-06 20:05:00,540,70.5,conversation,0
AUD5403,TRIP090,2024-02-06 20:05:30,570,62.9,normal,0
AUD5404,TRIP090,2024-02-06 20:06:00,600,62.4,normal,0
AUD5405,TRIP090,2024-02-06 20:06:30,630,62.1,normal,0
AUD5406,TRIP090,2024-02-06 20:07:00,660,71.1,conversation,0
AUD5407,TRIP090,2024-02-06 20:07:30,690,71.0,conversation,0
AUD5408,TRIP090,2024-02-06 20:08:00,720,72.9,loud,0
AUD5409,TRIP090,2024-02-06 20:08:30,750,76.5,loud,0
AUD5410,TRIP090,2024-02-06 20:09:00,780,95.8,argument,30
AUD5411,TRIP090,2024-02-06 20:09:30,810,65.3,conversation,0
AUD5412,TRIP090,2024-02-06 20:10:00,840,65.7,conversation,0
AUD5413,TRIP090,2024-02-06 20:10:30,870,67.1,conversation,0
AUD5414,TRIP090,2024-02-06 20:11:00,900,62.4,normal,0
AUD5415,TRIP090,2024-02-06 20:11:30,930,72.6,loud,0
AUD5416,TRIP090,2024-02-06 20:12:00,960,77.4,loud,0
AUD5417,TRIP090,2024-02-06 20:12:30,990,56.8,quiet,0
AUD5418,TRIP090,2024-02-06 20:13:00,1020,51.2,quiet,0
AUD5419,TRIP090,2024-02-06 20:13:30,1050,54.3,quiet,0
AUD5420,TRIP090,2024-02-06 20:14:00,1080,79.3,loud,0
AUD5421,TRIP090,2024-02-06 20:14:30,1110,74.5,loud,0
AUD5422,TRIP090,2024-02-06 20:15:00,1140,78.0,loud,0
AUD5423,TRIP090,2024-02-06 20:15:30,1170,78.6,loud,0
AUD5424,TRIP090,2024-02-06 20:16:00,1200,79.7,loud,0
AUD5425,TRIP090,2024-02-06 20:16:30,1230,58.6,normal,0
AUD5426,TRIP090,2024-02-06 20:17:00,1260,59.9,normal,0
AUD5427,TRIP091,2024-02-06 20:23:00,0,55.9,quiet,0
AUD5428,TRIP091,2024-02-06 20:23:30,30,59.2,normal,0
AUD5429,TRIP091,2024-02-06 20:24:00,60,55.0,quiet,0
AUD5430,TRIP091,2024-02-06 20:24:30,90,52.2,quiet,0
AUD5431,TRIP091,2024-02-06 20:25:00,120,69.4,conversation,0
AUD5432,TRIP091,2024-02-06 20:25:30,150,69.9,conversation,0
AUD5433,TRIP091,2024-02-06 20:26:00,180,66.9,conversation,0
AUD5434,TRIP091,2024-02-06 20:26:30,210,71.6,conversation,0
AUD5435,TRIP091,2024-02-06 20:27:00,240,71.3,conversation,0
AUD5436,TRIP091,2024-02-06 20:27:30,270,70.1,conversation,0
AUD5437,TRIP091,2024-02-06 20:28:00,300,66.0,conversation,0
AUD5438,TRIP091,2024-02-06 20:28:30,330,67.4,conversation,0
AUD5439,TRIP091,2024-02-06 20:29:00,360,69.8,conversation,0
AUD5440,TRIP091,2024-02-06 20:29:30,390,71.0,conversation,0
AUD5441,TRIP091,2024-02-06 20:30:00,420,60.3,normal,0
AUD5442,TRIP091,2024-02-06 20:30:30,450,76.0,loud,0
AUD5443,TRIP091,2024-02-06 20:31:00,480,80.1,loud,0
AUD5444,TRIP091,2024-02-06 20:31:30,510,73.9,loud,0
AUD5445,TRIP091,2024-02-06 20:32:00,540,76.1,loud,0
AUD5446,TRIP091,2024-02-06 20:32:30,570,81.4,loud,0
AUD5447,TRIP091,2024-02-06 20:33:00,600,77.6,loud,0
AUD5448,TRIP091,2024-02-06 20:33:30,630,81.2,loud,0
AUD5449,TRIP091,2024-02-06 20:34:00,660,65.3,conversation,0
AUD5450,TRIP091,2024-02-06 20:34:30,690,61.6,normal,0
AUD5451,TRIP091,2024-02-06 20:35:00,720,69.9,conversation,0
AUD5452,TRIP091,2024-02-06 20:35:30,750,68.2,conversation,0
AUD5453,TRIP091,2024-02-06 20:36:00,780,73.6,loud,0
AUD5454,TRIP091,2024-02-06 20:36:30,810,73.6,loud,0
AUD5455,TRIP091,2024-02-06 20:37:00,840,66.7,conversation,0
AUD5456,TRIP091,2024-02-06 20:37:30,870,69.2,conversation,0
AUD5457,TRIP091,2024-02-06 20:38:00,900,65.9,conversation,0
AUD5458,TRIP091,2024-02-06 20:38:30,930,65.3,conversation,0
AUD5459,TRIP091,2024-02-06 20:39:00,960,63.1,normal,0
AUD5460,TRIP091,2024-02-06 20:39:30,990,71.9,conversation,0
AUD5461,TRIP091,2024-02-06 20:40:00,1020,72.7,loud,0
AUD5462,TRIP091,2024-02-06 20:40:30,1050,70.2,conversation,0
AUD5463,TRIP091,2024-02-06 20:41:00,1080,74.6,loud,0
AUD5464,TRIP091,2024-02-06 20:41:30,1110,76.4,loud,0
AUD5465,TRIP091,2024-02-06 20:42:00,1140,67.8,conversation,0
AUD5466,TRIP091,2024-02-06 20:42:30,1170,73.1,loud,0
AUD5467,TRIP091,2024-02-06 20:43:00,1200,71.2,conversation,0
AUD5468,TRIP091,2024-02-06 20:43:30,1230,95.2,argument,30
AUD5469,TRIP091,2024-02-06 20:44:00,1260,70.3,conversation,0
AUD5470,TRIP091,2024-02-06 20:44:30,1290,61.1,normal,0
AUD5471,TRIP091,2024-02-06 20:45:00,1320,71.3,conversation,0
AUD5472,TRIP091,2024-02-06 20:45:30,1350,71.0,conversation,0
AUD5473,TRIP091,2024-02-06 20:46:00,1380,75.9,loud,0
AUD5474,TRIP091,2024-02-06 20:46:30,1410,92.1,argument,30
AUD5475,TRIP091,2024-02-06 20:47:00,1440,72.3,loud,0
AUD5476,TRIP091,2024-02-06 20:47:30,1470,64.6,normal,0
AUD5477,TRIP091,2024-02-06 20:48:00,1500,70.2,conversation,0
AUD5478,TRIP091,2024-02-06 20:48:30,1530,69.2,conversation,0
AUD5479,TRIP091,2024-02-06 20:49:00,1560,70.5,conversation,0
AUD5480,TRIP091,2024-02-06 20:49:30,1590,66.2,conversation,0
AUD5481,TRIP091,2024-02-06 20:50:00,1620,69.7,conversation,0
AUD5482,TRIP091,2024-02-06 20:50:30,1650,67.3,conversation,0
AUD5483,TRIP091,2024-02-06 20:51:00,1680,77.1,loud,0
AUD5484,TRIP091,2024-02-06 20:51:30,1710,74.6,loud,0
AUD5485,TRIP091,2024-02-06 20:52:00,1740,66.7,conversation,0
AUD5486,TRIP091,2024-02-06 20:52:30,1770,77.2,loud,0
AUD5487,TRIP091,2024-02-06 20:53:00,1800,70.4,conversation,0
AUD5488,TRIP091,2024-02-06 20:53:30,1830,76.7,loud,0
AUD5489,TRIP091,2024-02-06 20:54:00,1860,70.1,conversation,0
AUD5490,TRIP091,2024-02-06 20:54:30,1890,65.9,conversation,0
AUD5491,TRIP091,2024-02-06 20:55:00,1920,63.2,normal,0
AUD5492,TRIP091,2024-02-06 20:55:30,1950,64.8,normal,0
AUD5493,TRIP091,2024-02-06 20:56:00,1980,69.1,conversation,0
AUD5494,TRIP091,2024-02-06 20:56:30,2010,72.0,loud,0
AUD5495,TRIP091,2024-02-06 20:57:00,2040,72.9,loud,0
AUD5496,TRIP091,2024-02-06 20:57:30,2070,70.7,conversation,0
AUD5497,TRIP091,2024-02-06 20:58:00,2100,95.8,argument,30
AUD5498,TRIP091,2024-02-06 20:58:30,2130,74.2,loud,0
AUD5499,TRIP091,2024-02-06 20:59:00,2160,69.6,conversation,0
AUD5500,TRIP091,2024-02-06 20:59:30,2190,54.1,quiet,0
AUD5501,TRIP091,2024-02-06 21:00:00,2220,54.2,quiet,0
AUD5502,TRIP091,2024-02-06 21:00:30,2250,55.6,quiet,0
AUD5503,TRIP091,2024-02-06 21:01:00,2280,58.4,normal,0
AUD5504,TRIP092,2024-02-06 21:05:00,0,61.6,normal,0
AUD5505,TRIP092,2024-02-06 21:05:30,30,61.1,normal,0
AUD5506,TRIP092,2024-02-06 21:06:00,60,69.0,conversation,0
AUD5507,TRIP092,2024-02-06 21:06:30,90,67.8,conversation,0
AUD5508,TRIP092,2024-02-06 21:07:00,120,63.1,normal,0
AUD5509,TRIP092,2024-02-06 21:07:30,150,69.0,conversation,0
AUD5510,TRIP092,2024-02-06 21:08:00,180,61.9,normal,0
AUD5511,TRIP092,2024-02-06 21:08:30,210,64.0,normal,0
AUD5512,TRIP092,2024-02-06 21:09:00,240,71.5,conversation,0
AUD5513,TRIP092,2024-02-06 21:09:30,270,67.9,conversation,0
AUD5514,TRIP092,2024-02-06 21:10:00,300,61.7,normal,0
AUD5515,TRIP092,2024-02-06 21:10:30,330,62.7,normal,0
AUD5516,TRIP092,2024-02-06 21:11:00,360,71.3,conversation,0
AUD5517,TRIP092,2024-02-06 21:11:30,390,61.2,normal,0
AUD5518,TRIP092,2024-02-06 21:12:00,420,70.8,conversation,0
AUD5519,TRIP092,2024-02-06 21:12:30,450,73.0,loud,0
AUD5520,TRIP092,2024-02-06 21:13:00,480,72.0,loud,0
AUD5521,TRIP092,2024-02-06 21:13:30,510,64.7,normal,0
AUD5522,TRIP092,2024-02-06 21:14:00,540,73.9,loud,0
AUD5523,TRIP092,2024-02-06 21:14:30,570,72.7,loud,0
AUD5524,TRIP092,2024-02-06 21:15:00,600,71.4,conversation,0
AUD5525,TRIP092,2024-02-06 21:15:30,630,54.2,quiet,0
AUD5526,TRIP092,2024-02-06 21:16:00,660,52.4,quiet,0
AUD5527,TRIP092,2024-02-06 21:16:30,690,63.1,normal,0
AUD5528,TRIP092,2024-02-06 21:17:00,720,65.2,conversation,0
AUD5529,TRIP092,2024-02-06 21:17:30,750,81.7,loud,0
AUD5530,TRIP092,2024-02-06 21:18:00,780,74.6,loud,0
AUD5531,TRIP092,2024-02-06 21:18:30,810,70.0,conversation,0
AUD5532,TRIP092,2024-02-06 21:19:00,840,79.3,loud,0
AUD5533,TRIP092,2024-02-06 21:19:30,870,73.7,loud,0
AUD5534,TRIP092,2024-02-06 21:20:00,900,68.0,conversation,0
AUD5535,TRIP092,2024-02-06 21:20:30,930,61.8,normal,0
AUD5536,TRIP092,2024-02-06 21:21:00,960,64.9,normal,0
AUD5537,TRIP092,2024-02-06 21:21:30,990,67.2,conversation,0
AUD5538,TRIP092,2024-02-06 21:22:00,1020,65.0,conversation,0
AUD5539,TRIP092,2024-02-06 21:22:30,1050,67.7,conversation,0
AUD5540,TRIP092,2024-02-06 21:23:00,1080,60.0,normal,0
AUD5541,TRIP092,2024-02-06 21:23:30,1110,67.4,conversation,0
AUD5542,TRIP092,2024-02-06 21:24:00,1140,70.0,conversation,0
AUD5543,TRIP092,2024-02-06 21:24:30,1170,61.1,normal,0
AUD5544,TRIP092,2024-02-06 21:25:00,1200,58.2,normal,0
AUD5545,TRIP092,2024-02-06 21:25:30,1230,57.7,quiet,0
AUD5546,TRIP092,2024-02-06 21:26:00,1260,58.4,normal,0
