accel_id,driver_id,trip_id,timestamp,accel_x,accel_y,accel_z,driving_state
ACC009652,DRV005,DRV005_T07,2024-02-06 17:14:15,0.2751,0.0816,-0.1005,cruising
ACC009653,DRV005,DRV005_T07,2024-02-06 17:14:30,0.1346,-0.0047,0.0276,cruising
ACC009654,DRV005,DRV005_T07,2024-02-06 17:14:45,-0.0355,-0.3657,-0.0954,cruising
ACC009655,DRV005,DRV005_T07,2024-02-06 17:15:00,0.2731,-0.3026,-0.0311,cruising
ACC009656,DRV005,DRV005_T07,2024-02-06 17:15:15,-0.1155,0.2953,0.0633,cruising
ACC009657,DRV005,DRV005_T07,2024-02-06 17:15:30,-0.0582,-3.0806,0.2803,braking
ACC009658,DRV005,DRV005_T07,2024-02-06 17:15:45,0.1028,-2.449,0.1533,braking
ACC009659,DRV005,DRV005_T07,2024-02-06 17:16:00,-0.325,-2.5548,-0.2368,braking
ACC009660,DRV005,DRV005_T07,2024-02-06 17:16:15,-0.1084,-2.2082,0.0962,braking
ACC009661,DRV005,DRV005_T07,2024-02-06 17:16:30,-0.0761,-3.6349,0.2923,braking
ACC009662,DRV005,DRV005_T07,2024-02-06 17:16:45,0.3024,-3.3431,0.0647,braking
ACC009663,DRV005,DRV005_T07,2024-02-06 17:17:00,0.1584,1.7751,0.1334,accelerating
ACC009664,DRV005,DRV005_T07,2024-02-06 17:17:15,-0.2908,2.3561,0.1428,accelerating
ACC009665,DRV005,DRV005_T07,2024-02-06 17:17:30,-0.0966,1.9917,0.0296,accelerating
ACC009666,DRV005,DRV005_T07,2024-02-06 17:17:45,-0.0004,1.9408,0.1494,accelerating
ACC009667,DRV005,DRV005_T07,2024-02-06 17:18:00,-0.22,2.5339,-0.056,accelerating
ACC009668,DRV005,DRV005_T07,2024-02-06 17:18:15,0.1892,2.9861,-0.0847,accelerating
ACC009669,DRV005,DRV005_T07,2024-02-06 17:18:30,-0.1682,1.7023,0.1535,accelerating
ACC009670,DRV005,DRV005_T07,2024-02-06 17:18:45,0.1291,1.727,0.0084,accelerating
ACC009671,DRV005,DRV005_T07,2024-02-06 17:19:00,0.1813,0.0596,-0.1084,cruising
ACC009672,DRV005,DRV005_T07,2024-02-06 17:19:15,-0.0331,0.0027,-0.022,cruising
ACC009673,DRV005,DRV005_T07,2024-02-06 17:19:30,0.2704,0.3245,0.101,cruising
ACC009674,DRV005,DRV005_T07,2024-02-06 17:19:45,-0.0209,0.0946,0.0989,cruising
ACC009675,DRV005,DRV005_T07,2024-02-06 17:20:00,0.1409,-0.0772,0.0095,cruising
ACC009676,DRV005,DRV005_T07,2024-02-06 17:20:15,0.2322,-0.3466,0.1102,cruising
ACC009677,DRV005,DRV005_T07,2024-02-06 17:20:30,0.0452,-0.0061,-0.1403,cruising
ACC009678,DRV005,DRV005_T07,2024-02-06 17:20:45,0.2587,-0.139,-0.0681,cruising
ACC009679,DRV005,DRV005_T07,2024-02-06 17:21:00,0.155,-0.0541,0.0116,cruising
ACC009680,DRV005,DRV005_T07,2024-02-06 17:21:15,-0.0672,0.0716,-0.04,cruising
ACC009681,DRV005,DRV005_T07,2024-02-06 17:21:30,-0.0404,0.1326,0.0054,cruising
ACC009682,DRV005,DRV005_T07,2024-02-06 17:21:45,0.2141,-0.321,0.1493,cruising
ACC009683,DRV005,DRV005_T07,2024-02-06 17:22:00,-0.0166,0.1876,0.0978,cruising
ACC009684,DRV005,DRV005_T07,2024-02-06 17:22:15,-0.2827,0.0932,-0.0229,cruising
ACC009685,DRV005,DRV005_T07,2024-02-06 17:22:30,-0.2294,0.3075,-0.084,cruising
ACC009686,DRV005,DRV005_T07,2024-02-06 17:22:45,-0.2874,0.2842,-0.1338,cruising
ACC009687,DRV005,DRV005_T07,2024-02-06 17:23:00,-0.0363,0.1296,-0.0121,cruising
ACC009688,DRV005,DRV005_T07,2024-02-06 17:23:15,0.0954,2.0232,-0.1951,accelerating
ACC009689,DRV005,DRV005_T07,2024-02-06 17:23:30,-0.2622,2.6593,-0.163,accelerating
ACC009690,DRV005,DRV005_T07,2024-02-06 17:23:45,-0.2049,0.0515,0.0455,cruising
ACC009691,DRV005,DRV005_T07,2024-02-06 17:24:00,0.2923,0.2235,-0.1146,cruising
ACC009692,DRV005,DRV005_T07,2024-02-06 17:24:15,-0.0918,0.3343,-0.071,cruising
ACC009693,DRV005,DRV005_T07,2024-02-06 17:24:30,0.253,0.1805,0.0091,cruising
ACC009694,DRV005,DRV005_T07,2024-02-06 17:24:45,-0.0412,-0.2201,-0.0794,cruising
ACC009695,DRV005,DRV005_T07,2024-02-06 17:25:00,-0.0641,-0.3023,-0.0204,cruising
ACC009696,DRV005,DRV005_T07,2024-02-06 17:25:15,-0.2884,0.1808,-0.0637,cruising
ACC009697,DRV005,DRV005_T07,2024-02-06 17:25:30,0.285,-0.2698,-0.0443,cruising
ACC009698,DRV005,DRV005_T07,2024-02-06 17:25:45,-0.2768,-0.1086,-0.0511,cruising
ACC009699,DRV005,DRV005_T07,2024-02-06 17:26:00,0.2515,0.3162,0.0632,cruising
ACC009700,DRV005,DRV005_T07,2024-02-06 17:26:15,0.0846,-0.1428,0.0765,cruising
ACC009701,DRV005,DRV005_T07,2024-02-06 17:26:30,0.1278,-0.3979,0.005,cruising
ACC009702,DRV005,DRV005_T07,2024-02-06 17:26:45,-0.111,0.0287,-0.1108,cruising
ACC009703,DRV005,DRV005_T07,2024-02-06 17:27:00,0.1968,-0.0239,-0.0472,cruising
ACC009704,DRV005,DRV005_T07,2024-02-06 17:27:15,-0.1607,0.2479,0.0672,cruising
ACC009705,DRV005,DRV005_T07,2024-02-06 17:27:30,0.1647,0.049,2.3583,bumpy
ACC009706,DRV005,DRV005_T07,2024-02-06 17:27:45,-0.2143,-0.2555,1.8931,bumpy
ACC009707,DRV005,DRV005_T07,2024-02-06 17:28:00,-0.1797,-0.3867,0.055,bumpy
ACC009708,DRV005,DRV005_T07,2024-02-06 17:28:15,0.3763,0.129,0.2361,bumpy
ACC009709,DRV005,DRV005_T07,2024-02-06 17:28:30,0.1767,0.2948,-0.683,bumpy
ACC009710,DRV005,DRV005_T07,2024-02-06 17:28:45,0.1289,-0.038,1.729,bumpy
ACC009711,DRV005,DRV005_T07,2024-02-06 17:29:00,-0.0539,-0.1971,-0.134,cruising
ACC009712,DRV005,DRV005_T07,2024-02-06 17:29:15,0.2313,0.3149,-0.132,cruising
ACC009713,DRV005,DRV005_T07,2024-02-06 17:29:30,0.2592,-0.1409,-0.0035,cruising
ACC009714,DRV005,DRV005_T07,2024-02-06 17:29:45,-0.2689,-0.1974,0.0419,cruising
ACC009715,DRV005,DRV005_T07,2024-02-06 17:30:00,0.2717,-0.1212,-0.0473,cruising
ACC009716,DRV005,DRV005_T07,2024-02-06 17:30:15,0.1375,0.0725,-0.0234,cruising
ACC009717,DRV005,DRV005_T07,2024-02-06 17:30:30,-0.0528,-0.0737,-0.0516,cruising
ACC009718,DRV005,DRV005_T07,2024-02-06 17:30:45,-0.2733,-0.3044,-0.0367,cruising
ACC009719,DRV005,DRV005_T07,2024-02-06 17:31:00,0.1835,0.2229,0.0138,cruising
ACC009720,DRV005,DRV005_T07,2024-02-06 17:31:15,-0.2948,-0.0259,0.0118,cruising
ACC009721,DRV005,DRV005_T07,2024-02-06 17:31:30,-0.2384,2.7693,-0.0675,accelerating
ACC009722,DRV005,DRV005_T07,2024-02-06 17:31:45,-0.1931,1.5681,-0.0916,accelerating
ACC009723,DRV005,DRV005_T07,2024-02-06 17:32:00,0.2327,1.8888,-0.1175,accelerating
ACC009724,DRV005,DRV005_T07,2024-02-06 17:32:15,-0.0945,3.4742,-0.0887,accelerating
ACC009725,DRV005,DRV005_T07,2024-02-06 17:32:30,0.2729,1.9986,0.1358,accelerating
ACC009726,DRV005,DRV005_T07,2024-02-06 17:32:45,0.2518,2.8729,-0.0999,accelerating
ACC009727,DRV005,DRV005_T07,2024-02-06 17:33:00,0.171,2.8228,-0.1421,accelerating
ACC009728,DRV005,DRV005_T07,2024-02-06 17:33:15,-0.1635,1.8132,-0.0767,accelerating
ACC009729,DRV005,DRV005_T07,2024-02-06 17:33:30,0.1112,2.1648,-0.0757,accelerating
ACC009730,DRV005,DRV005_T07,2024-02-06 17:33:45,-0.1905,1.6373,-0.1493,accelerating
ACC009731,DRV005,DRV005_T07,2024-02-06 17:34:00,-0.2878,0.0044,0.0695,cruising
ACC009732,DRV005,DRV005_T07,2024-02-06 17:34:15,0.0495,-0.084,0.0297,cruising
ACC009733,DRV005,DRV005_T07,2024-02-06 17:34:30,0.1108,-0.3182,0.0056,cruising
ACC009734,DRV005,DRV005_T07,2024-02-06 17:34:45,0.0747,-0.3159,0.1298,cruising
ACC009735,DRV005,DRV005_T07,2024-02-06 17:35:00,-0.2938,-0.0396,-0.1045,cruising
ACC009736,DRV005,DRV005_T07,2024-02-06 17:35:15,0.2274,0.0581,-0.133,cruising
ACC009737,DRV005,DRV005_T07,2024-02-06 17:35:30,0.2206,-0.3192,-0.1052,cruising
ACC009738,DRV005,DRV005_T07,2024-02-06 17:35:45,-0.0586,-0.2605,0.0562,cruising
ACC009739,DRV005,DRV005_T07,2024-02-06 17:36:00,0.05,-0.0711,-0.0153,cruising
ACC009740,DRV005,DRV005_T07,2024-02-06 17:36:15,0.2329,-0.2932,0.1374,cruising
ACC009741,DRV005,DRV005_T07,2024-02-06 17:36:30,0.1238,-0.3977,-0.1397,cruising
ACC009742,DRV005,DRV005_T07,2024-02-06 17:36:45,-0.0527,-0.3629,0.1436,cruising
ACC009743,DRV005,DRV005_T07,2024-02-06 17:37:00,-0.0629,-0.2969,-0.1364,cruising
ACC009744,DRV005,DRV005_T07,2024-02-06 17:37:15,0.122,0.3315,-0.0149,cruising
ACC009745,DRV005,DRV005_T07,2024-02-06 17:37:30,-0.1942,-0.1386,-0.114,cruising
ACC009746,DRV005,DRV005_T07,2024-02-06 17:37:45,0.2501,0.1997,-0.0201,cruising
ACC009747,DRV005,DRV005_T07,2024-02-06 17:38:00,-0.1222,0.055,-0.0212,cruising
ACC009748,DRV005,DRV005_T07,2024-02-06 17:38:15,0.0652,0.0835,-0.1117,cruising
ACC009749,DRV005,DRV005_T07,2024-02-06 17:38:30,0.03,0.052,0.0849,cruising
ACC009750,DRV005,DRV005_T07,2024-02-06 17:38:45,0.211,-0.0805,-0.066,cruising
ACC009751,DRV005,DRV005_T07,2024-02-06 17:39:00,0.2214,-0.0135,-0.0486,cruising
ACC009752,DRV005,DRV005_T07,2024-02-06 17:39:15,-0.2608,-0.1052,0.0113,cruising
ACC009753,DRV005,DRV005_T07,2024-02-06 17:39:30,-0.1637,-0.0857,-0.0198,cruising
ACC009754,DRV005,DRV005_T07,2024-02-06 17:39:45,0.2989,-0.2257,-0.0409,cruising
ACC009755,DRV005,DRV005_T07,2024-02-06 17:40:00,0.1461,-0.3503,-0.0356,cruising
ACC009756,DRV005,DRV005_T07,2024-02-06 17:40:15,0.0455,0.0944,0.1035,cruising
ACC009757,DRV005,DRV005_T07,2024-02-06 17:40:30,-0.1894,0.0058,0.0158,cruising
ACC009758,DRV005,DRV005_T07,2024-02-06 17:40:45,-0.1335,-0.1551,0.0385,cruising
ACC009759,DRV005,DRV005_T07,2024-02-06 17:41:00,0.2114,-0.2422,0.135,cruising
ACC009760,DRV005,DRV005_T07,2024-02-06 17:41:15,-0.2205,-0.1472,-0.0642,cruising
ACC009761,DRV005,DRV005_T07,2024-02-06 17:41:30,-0.1065,-0.3591,0.0669,cruising
ACC009762,DRV005,DRV005_T07,2024-02-06 17:41:45,-0.0492,0.0177,0.0051,idle
ACC009763,DRV005,DRV005_T07,2024-02-06 17:42:00,-0.0284,0.0131,0.0393,idle
ACC009764,DRV005,DRV005_T07,2024-02-06 17:42:15,0.0303,-0.0036,-0.0203,idle
ACC009765,DRV005,DRV005_T07,2024-02-06 17:42:30,0.0452,-0.0217,0.0554,idle
ACC009766,DRV005,DRV005_T07,2024-02-06 17:42:45,0.1578,-0.318,-0.1332,cruising
ACC009767,DRV005,DRV005_T07,2024-02-06 17:43:00,-0.2248,0.2169,0.1356,cruising
ACC009768,DRV005,DRV005_T07,2024-02-06 17:43:15,-0.2706,-0.2071,-0.0199,cruising
ACC009769,DRV005,DRV005_T07,2024-02-06 17:43:30,-0.0557,0.1117,0.1356,cruising
ACC009770,DRV005,DRV005_T07,2024-02-06 17:43:45,0.0512,-0.3528,0.0946,cruising
ACC009771,DRV005,DRV005_T07,2024-02-06 17:44:00,-0.2294,-0.2616,0.047,cruising
ACC009772,DRV005,DRV005_T07,2024-02-06 17:44:15,-0.0619,0.3392,0.0344,cruising
ACC009773,DRV005,DRV005_T07,2024-02-06 17:44:30,-0.0625,-0.3435,-0.0168,cruising
ACC009774,DRV005,DRV005_T07,2024-02-06 17:44:45,0.0497,0.139,-0.0495,cruising
ACC009775,DRV005,DRV005_T07,2024-02-06 17:45:00,0.1647,0.0907,-0.0948,cruising
ACC009776,DRV005,DRV005_T07,2024-02-06 17:45:15,0.246,0.2919,0.0273,cruising
ACC009777,DRV005,DRV005_T07,2024-02-06 17:45:30,0.2954,0.2809,-0.1258,cruising
ACC009778,DRV005,DRV005_T07,2024-02-06 17:45:45,-0.2781,-0.3063,-0.1042,cruising
ACC009779,DRV005,DRV005_T07,2024-02-06 17:46:00,-0.0297,-0.1352,0.1147,cruising
ACC009780,DRV005,DRV005_T07,2024-02-06 17:46:15,0.2206,-0.1162,-0.0741,cruising
ACC009781,DRV005,DRV005_T07,2024-02-06 17:46:30,-0.0877,-0.1511,0.0865,cruising
ACC009782,DRV005,DRV005_T07,2024-02-06 17:46:45,-0.1414,0.0483,-0.0998,cruising
ACC009783,DRV005,DRV005_T07,2024-02-06 17:47:00,-0.0251,-0.2493,-0.1079,cruising
ACC009784,DRV005,DRV005_T07,2024-02-06 17:47:15,-0.1542,-0.1227,-0.0865,cruising
ACC009785,DRV005,DRV005_T07,2024-02-06 17:47:30,0.0037,0.0633,-0.054,cruising
ACC009786,DRV005,DRV005_T07,2024-02-06 17:47:45,0.1958,0.3412,-0.1112,cruising
ACC009787,DRV005,DRV005_T07,2024-02-06 17:48:00,-0.0142,-0.286,-0.145,cruising
ACC009788,DRV005,DRV005_T07,2024-02-06 17:48:15,-0.0625,-0.0217,0.1245,cruising
ACC009789,DRV005,DRV005_T07,2024-02-06 17:48:30,0.089,0.3961,0.1398,cruising
ACC009790,DRV005,DRV005_T07,2024-02-06 17:48:45,-0.1574,0.0209,0.1231,cruising
ACC009791,DRV005,DRV005_T07,2024-02-06 17:49:00,-0.0327,-0.1178,0.0389,cruising
ACC009792,DRV005,DRV005_T07,2024-02-06 17:49:15,-0.0334,0.0078,-0.0262,idle
ACC009793,DRV005,DRV005_T07,2024-02-06 17:49:30,0.0299,0.0343,0.0686,idle
ACC009794,DRV005,DRV005_T07,2024-02-06 17:49:45,-0.0027,0.0138,-0.0747,idle
ACC009795,DRV005,DRV005_T07,2024-02-06 17:50:00,0.0273,0.0153,0.0481,idle
ACC009796,DRV005,DRV005_T07,2024-02-06 17:50:15,0.0125,0.018,-0.0565,idle
ACC009797,DRV005,DRV005_T07,2024-02-06 17:50:30,0.0486,0.009,0.0333,idle
ACC009798,DRV005,DRV005_T07,2024-02-06 17:50:45,-0.0418,-0.0031,-0.0592,idle
ACC009799,DRV005,DRV005_T07,2024-02-06 17:51:00,0.0337,-0.0402,0.0104,idle
ACC009800,DRV005,DRV005_T08,2024-02-06 17:57:00,-0.0704,0.0713,0.1182,cruising
ACC009801,DRV005,DRV005_T08,2024-02-06 17:57:15,-0.187,0.0733,0.0052,cruising
ACC009802,DRV005,DRV005_T08,2024-02-06 17:57:30,0.1094,0.2682,0.0516,cruising
ACC009803,DRV005,DRV005_T08,2024-02-06 17:57:45,0.298,0.1243,-0.1339,cruising
ACC009804,DRV005,DRV005_T08,2024-02-06 17:58:00,0.2732,-0.0135,0.021,cruising
ACC009805,DRV005,DRV005_T08,2024-02-06 17:58:15,0.0451,-0.0372,-0.0446,idle
ACC009806,DRV005,DRV005_T08,2024-02-06 17:58:30,0.0251,0.0267,-0.0622,idle
ACC009807,DRV005,DRV005_T08,2024-02-06 17:58:45,-0.1963,-0.2688,-0.1138,cruising
ACC009808,DRV005,DRV005_T08,2024-02-06 17:59:00,-0.1023,0.3763,-0.0333,cruising
ACC009809,DRV005,DRV005_T08,2024-02-06 17:59:15,-0.1946,0.0299,0.068,cruising
ACC009810,DRV005,DRV005_T08,2024-02-06 17:59:30,-0.129,-0.3112,0.099,cruising
ACC009811,DRV005,DRV005_T08,2024-02-06 17:59:45,-0.2072,0.3051,0.1466,cruising
ACC009812,DRV005,DRV005_T08,2024-02-06 18:00:00,0.137,-0.2155,-0.0868,cruising
ACC009813,DRV005,DRV005_T08,2024-02-06 18:00:15,-0.0689,-0.007,-0.1012,cruising
ACC009814,DRV005,DRV005_T08,2024-02-06 18:00:30,-0.0974,-0.1181,0.1374,cruising
ACC009815,DRV005,DRV005_T08,2024-02-06 18:00:45,-0.1366,-0.1799,0.0427,cruising
ACC009816,DRV005,DRV005_T08,2024-02-06 18:01:00,0.2615,0.3789,0.1185,cruising
ACC009817,DRV005,DRV005_T08,2024-02-06 18:01:15,-0.152,-0.3556,-0.0377,cruising
ACC009818,DRV005,DRV005_T08,2024-02-06 18:01:30,-0.2949,0.0085,0.0915,cruising
ACC009819,DRV005,DRV005_T08,2024-02-06 18:01:45,0.1968,0.142,-0.1056,cruising
ACC009820,DRV005,DRV005_T08,2024-02-06 18:02:00,0.0481,-0.3427,-0.1144,cruising
ACC009821,DRV005,DRV005_T08,2024-02-06 18:02:15,0.2152,0.0567,0.0425,cruising
ACC009822,DRV005,DRV005_T08,2024-02-06 18:02:30,-0.1606,-0.3341,0.1322,cruising
ACC009823,DRV005,DRV005_T08,2024-02-06 18:02:45,-0.0184,-0.2642,-0.1407,cruising
ACC009824,DRV005,DRV005_T08,2024-02-06 18:03:00,-0.1526,0.0091,-0.0444,cruising
ACC009825,DRV005,DRV005_T08,2024-02-06 18:03:15,0.1212,-0.0197,-0.0563,cruising
ACC009826,DRV005,DRV005_T08,2024-02-06 18:03:30,0.2163,0.323,0.0981,cruising
ACC009827,DRV005,DRV005_T08,2024-02-06 18:03:45,0.0873,-0.1929,-0.0574,cruising
ACC009828,DRV005,DRV005_T08,2024-02-06 18:04:00,0.282,0.0515,0.0954,cruising
ACC009829,DRV005,DRV005_T08,2024-02-06 18:04:15,-0.0011,0.2639,0.1456,cruising
ACC009830,DRV005,DRV005_T08,2024-02-06 18:04:30,-0.2154,-0.0388,0.1105,cruising
ACC009831,DRV005,DRV005_T08,2024-02-06 18:04:45,-0.2743,-0.0539,-0.1228,cruising
ACC009832,DRV005,DRV005_T08,2024-02-06 18:05:00,0.2147,-0.2066,0.1398,cruising
ACC009833,DRV005,DRV005_T08,2024-02-06 18:05:15,0.0498,-0.2527,0.1009,cruising
ACC009834,DRV005,DRV005_T08,2024-02-06 18:05:30,-0.1379,-0.2527,0.0522,cruising
ACC009835,DRV005,DRV005_T08,2024-02-06 18:05:45,-0.2784,-0.0645,-0.022,cruising
ACC009836,DRV005,DRV005_T08,2024-02-06 18:06:00,-0.0607,0.0877,0.1452,cruising
ACC009837,DRV005,DRV005_T08,2024-02-06 18:06:15,-0.2769,-0.1012,0.0304,cruising
ACC009838,DRV005,DRV005_T08,2024-02-06 18:06:30,-0.2067,-0.3025,0.1051,cruising
ACC009839,DRV005,DRV005_T08,2024-02-06 18:06:45,-0.0636,0.093,-0.1288,cruising
ACC009840,DRV005,DRV005_T08,2024-02-06 18:07:00,0.2111,-0.1315,-0.0453,cruising
ACC009841,DRV005,DRV005_T08,2024-02-06 18:07:15,-0.2119,-0.2802,-0.1367,cruising
ACC009842,DRV005,DRV005_T08,2024-02-06 18:07:30,0.0613,0.2882,0.1389,cruising
ACC009843,DRV005,DRV005_T08,2024-02-06 18:07:45,-0.1546,-0.2269,-0.1089,cruising
ACC009844,DRV005,DRV005_T08,2024-02-06 18:08:00,0.2536,0.0977,-0.0546,cruising
ACC009845,DRV005,DRV005_T08,2024-02-06 18:08:15,0.2358,0.1773,-0.0465,cruising
ACC009846,DRV005,DRV005_T08,2024-02-06 18:08:30,0.2114,-0.1246,0.1071,cruising
ACC009847,DRV005,DRV005_T08,2024-02-06 18:08:45,-0.2084,-0.0207,-0.0539,cruising
ACC009848,DRV005,DRV005_T08,2024-02-06 18:09:00,0.1679,0.0827,-0.1098,cruising
ACC009849,DRV005,DRV005_T08,2024-02-06 18:09:15,0.2242,-0.3228,0.1471,cruising
ACC009850,DRV005,DRV005_T08,2024-02-06 18:09:30,-0.0908,0.0221,0.1306,cruising
ACC009851,DRV005,DRV005_T08,2024-02-06 18:09:45,0.0742,-0.0188,0.0435,cruising
ACC009852,DRV005,DRV005_T08,2024-02-06 18:10:00,-0.0845,-0.3343,0.1372,cruising
ACC009853,DRV005,DRV005_T08,2024-02-06 18:10:15,0.2269,0.2791,0.1229,cruising
ACC009854,DRV005,DRV005_T08,2024-02-06 18:10:30,-0.0376,-0.3014,0.0372,cruising
ACC009855,DRV005,DRV005_T08,2024-02-06 18:10:45,0.0132,-0.1074,-0.0267,cruising
ACC009856,DRV005,DRV005_T08,2024-02-06 18:11:00,0.2367,0.0388,-0.0869,cruising
ACC009857,DRV005,DRV005_T08,2024-02-06 18:11:15,-0.0185,-3.1151,-0.2383,braking
ACC009858,DRV005,DRV005_T08,2024-02-06 18:11:30,0.097,-3.0017,-0.2251,braking
ACC009859,DRV005,DRV005_T08,2024-02-06 18:11:45,0.2224,-1.984,-0.2811,braking
ACC009860,DRV005,DRV005_T08,2024-02-06 18:12:00,0.0121,-0.2395,-0.1309,cruising
ACC009861,DRV005,DRV005_T08,2024-02-06 18:12:15,0.2972,-0.1621,-0.0753,cruising
ACC009862,DRV005,DRV005_T08,2024-02-06 18:12:30,-0.2506,-0.1227,0.0129,cruising
ACC009863,DRV005,DRV005_T08,2024-02-06 18:12:45,0.1625,-0.3726,0.012,cruising
ACC009864,DRV005,DRV005_T08,2024-02-06 18:13:00,0.062,0.1762,-0.1048,cruising
ACC009865,DRV005,DRV005_T08,2024-02-06 18:13:15,-0.29,-0.3669,-0.1229,cruising
ACC009866,DRV005,DRV005_T08,2024-02-06 18:13:30,-0.1398,-0.202,0.0285,cruising
ACC009867,DRV005,DRV005_T08,2024-02-06 18:13:45,0.2405,0.1183,0.0663,cruising
ACC009868,DRV005,DRV005_T08,2024-02-06 18:14:00,1.8048,-0.202,-0.1349,sharp_turn
ACC009869,DRV005,DRV005_T08,2024-02-06 18:14:15,-2.2029,0.1994,-0.0296,sharp_turn
ACC009870,DRV005,DRV005_T08,2024-02-06 18:14:30,1.6631,0.4588,0.1697,sharp_turn
ACC009871,DRV005,DRV005_T08,2024-02-06 18:14:45,2.8486,0.4425,0.1218,sharp_turn
ACC009872,DRV005,DRV005_T08,2024-02-06 18:15:00,1.8852,0.3897,-0.1641,sharp_turn
ACC009873,DRV005,DRV005_T08,2024-02-06 18:15:15,2.4043,-0.3015,-0.1232,sharp_turn
ACC009874,DRV005,DRV005_T08,2024-02-06 18:15:30,-1.6998,-0.4243,-0.1846,sharp_turn
ACC009875,DRV005,DRV005_T08,2024-02-06 18:15:45,2.3893,-0.2372,-0.1886,sharp_turn
ACC009876,DRV005,DRV005_T08,2024-02-06 18:16:00,0.1499,0.1072,0.0145,cruising
ACC009877,DRV005,DRV005_T08,2024-02-06 18:16:15,-0.2627,0.3134,0.1442,cruising
ACC009878,DRV005,DRV005_T08,2024-02-06 18:16:30,-0.0778,0.1521,-0.1081,cruising
ACC009879,DRV005,DRV005_T08,2024-02-06 18:16:45,-0.2897,0.3311,0.0676,cruising
ACC009880,DRV005,DRV005_T08,2024-02-06 18:17:00,-0.0003,0.1933,-0.0714,cruising
ACC009881,DRV005,DRV005_T08,2024-02-06 18:17:15,0.0533,-0.317,0.1058,cruising
ACC009882,DRV005,DRV005_T08,2024-02-06 18:17:30,-0.0846,-0.2231,-0.1248,cruising
ACC009883,DRV005,DRV005_T08,2024-02-06 18:17:45,0.1215,-0.1805,-0.1249,cruising
ACC009884,DRV005,DRV005_T08,2024-02-06 18:18:00,-0.1935,0.1672,0.0865,cruising
ACC009885,DRV005,DRV005_T08,2024-02-06 18:18:15,-0.2658,0.194,-0.014,cruising
ACC009886,DRV005,DRV005_T08,2024-02-06 18:18:30,0.2935,-0.0411,0.1366,cruising
ACC009887,DRV005,DRV005_T08,2024-02-06 18:18:45,-0.2386,0.0688,0.1104,cruising
ACC009888,DRV005,DRV005_T08,2024-02-06 18:19:00,0.1787,1.6114,0.0158,accelerating
ACC009889,DRV005,DRV005_T08,2024-02-06 18:19:15,-0.0817,1.861,0.0917,accelerating
ACC009890,DRV005,DRV005_T08,2024-02-06 18:19:30,0.0636,2.2738,-0.0168,accelerating
ACC009891,DRV005,DRV005_T08,2024-02-06 18:19:45,0.2802,3.4956,-0.0303,accelerating
ACC009892,DRV005,DRV005_T08,2024-02-06 18:20:00,0.0752,2.8585,0.097,accelerating
ACC009893,DRV005,DRV005_T08,2024-02-06 18:20:15,0.2664,2.6776,0.1223,accelerating
ACC009894,DRV005,DRV005_T08,2024-02-06 18:20:30,0.112,3.3977,-0.1027,accelerating
ACC009895,DRV005,DRV005_T08,2024-02-06 18:20:45,0.1439,2.7766,0.1783,accelerating
ACC009896,DRV005,DRV005_T08,2024-02-06 18:21:00,0.2795,-0.1548,0.1249,cruising
ACC009897,DRV005,DRV005_T08,2024-02-06 18:21:15,-0.0004,-0.217,0.0457,cruising
ACC009898,DRV005,DRV005_T08,2024-02-06 18:21:30,-0.1661,-0.3797,0.0712,cruising
ACC009899,DRV005,DRV005_T08,2024-02-06 18:21:45,-0.0125,0.0444,-0.1305,cruising
ACC009900,DRV005,DRV005_T08,2024-02-06 18:22:00,0.1746,-0.2376,0.0212,cruising
ACC009901,DRV005,DRV005_T08,2024-02-06 18:22:15,-0.1829,-0.2048,-0.0146,cruising
ACC009902,DRV005,DRV005_T08,2024-02-06 18:22:30,-0.1579,-0.3941,-0.0753,cruising
ACC009903,DRV005,DRV005_T08,2024-02-06 18:22:45,-2.2859,0.0747,-0.1947,sharp_turn
ACC009904,DRV005,DRV005_T08,2024-02-06 18:23:00,2.2218,0.4394,0.097,sharp_turn
ACC009905,DRV005,DRV005_T08,2024-02-06 18:23:15,-1.5217,0.1763,-0.1159,sharp_turn
ACC009906,DRV005,DRV005_T08,2024-02-06 18:23:30,-2.7322,0.4573,-0.0942,sharp_turn
ACC009907,DRV005,DRV005_T08,2024-02-06 18:23:45,-2.2194,0.4684,0.0839,sharp_turn
ACC009908,DRV005,DRV005_T08,2024-02-06 18:24:00,1.9399,-0.1803,-0.1935,sharp_turn
ACC009909,DRV005,DRV005_T08,2024-02-06 18:24:15,-0.0069,0.2598,0.0416,cruising
ACC009910,DRV005,DRV005_T08,2024-02-06 18:24:30,-0.0783,-0.0289,-0.0908,cruising
ACC009911,DRV005,DRV005_T08,2024-02-06 18:24:45,-0.2654,-0.2039,-0.0537,cruising
ACC009912,DRV005,DRV005_T08,2024-02-06 18:25:00,-0.1404,-0.0706,-0.021,cruising
ACC009913,DRV005,DRV005_T08,2024-02-06 18:25:15,0.2866,-0.2497,-0.0609,cruising
ACC009914,DRV005,DRV005_T08,2024-02-06 18:25:30,-0.0038,-0.3308,0.0216,cruising
ACC009915,DRV005,DRV005_T08,2024-02-06 18:25:45,-0.1906,0.1128,0.112,cruising
ACC009916,DRV005,DRV005_T08,2024-02-06 18:26:00,0.1449,-0.0158,0.0557,cruising
ACC009917,DRV005,DRV005_T08,2024-02-06 18:26:15,-0.2535,0.1713,0.0329,cruising
